,B1_a_mean,B1_a_std,B1_a_skew,B1_a_kurtosis,B1_a_entropy,B1_a_rms,B1_a_max,B1_a_p2p,B1_b_mean,B1_b_std,B1_b_skew,B1_b_kurtosis,B1_b_entropy,B1_b_rms,B1_b_max,B1_b_p2p,B2_a_mean,B2_a_std,B2_a_skew,B2_a_kurtosis,B2_a_entropy,B2_a_rms,B2_a_max,B2_a_p2p,B2_b_mean,B2_b_std,B2_b_skew,B2_b_kurtosis,B2_b_entropy,B2_b_rms,B2_b_max,B2_b_p2p,B3_a_mean,B3_a_std,B3_a_skew,B3_a_kurtosis,B3_a_entropy,B3_a_rms,B3_a_max,B3_a_p2p,B3_b_mean,B3_b_std,B3_b_skew,B3_b_kurtosis,B3_b_entropy,B3_b_rms,B3_b_max,B3_b_p2p,B4_a_mean,B4_a_std,B4_a_skew,B4_a_kurtosis,B4_a_entropy,B4_a_rms,B4_a_max,B4_a_p2p,B4_b_mean,B4_b_std,B4_b_skew,B4_b_kurtosis,B4_b_entropy,B4_b_rms,B4_b_max,B4_b_p2p
2003-11-18 01:52:30,0.12852522095805438,0.09873229297359445,-0.05430030648097635,1.0504927254803618,4.977502980211476,0.15333407877524557,0.754,1.203,0.12477840714878675,0.08902629396210594,0.07925104485542171,0.8993073856616007,4.913671287110383,0.1465533524072773,0.623,1.153,0.1264010938034073,0.09438142795904242,-0.08261409346811185,0.2600154662748393,4.981877514059589,0.15047377528554276,0.808,1.111,0.12207578495043725,0.07812024054400434,0.007932230680653624,0.3084218561704857,4.874983829363208,0.14088240605746294,0.459,0.718,0.13255212656868,0.11295845070880597,0.004932143451943117,0.5718106917537078,5.158850394688867,0.16070801266651719,0.645,1.111,0.1349397431515221,0.11775169656830257,-0.015788933558321994,0.5211244839249058,5.090902085077666,0.16422538030376072,0.896,1.318,0.12148093168611707,0.08475641706077724,0.018975688831068777,1.1612144164373457,4.9428779924744255,0.14202972297759453,0.598,0.998,0.12018023340983364,0.08428437478610007,0.015878621080438547,0.9362578584881764,4.940899841330355,0.14056946833678968,0.522,0.898
2003-11-18 02:02:30,0.1282115337662972,0.09919919202438215,-0.054085253489690545,1.1046043274101325,5.0221567675522865,0.15326181693590435,0.752,1.1480000000000001,0.1251889740709994,0.09024525125843581,0.03161204812985459,1.135020220540691,4.875900406061363,0.14734614723114578,0.74,1.194,0.12602544069534546,0.09295757146142196,-0.08235263467610902,0.16861503303590064,5.046556129994704,0.14980159722505723,0.671,0.974,0.1214745348893984,0.07585678659319657,-0.03200380189357761,0.387715487953773,4.844075437575709,0.13978002553949287,0.554,0.779,0.13110815957810512,0.10964773601884674,0.006879603153225319,0.5379603248241689,5.095011784424298,0.15866660043087097,0.688,1.154,0.13336803554861074,0.11447360136575428,-0.038909678736517454,0.5963828169298782,5.067220768775966,0.16207861643102256,0.881,1.296,0.1222430782753054,0.0852565747110877,0.07758647376060032,1.3884110839436556,4.942662919508473,0.1426535678897016,0.566,0.9909999999999999,0.12028810000488203,0.08446412378332165,0.003722512276186574,1.0923673668421752,4.939701710379905,0.1409245035782452,0.576,0.967
2003-11-18 02:12:30,0.12952409785634028,0.10083211102452011,-0.06921786051733235,1.206576027866436,4.568200232161241,0.15500039930703755,0.698,1.22,0.12605713169588306,0.09062088130537806,0.07634777284062945,1.1523957113460495,4.916760480538335,0.14840694333856239,0.596,1.1669999999999998,0.12706650715366988,0.09380732938642261,-0.08087980536382305,0.3834320693116,4.952235976171525,0.15084780332687442,0.808,1.1400000000000001,0.12258767517945214,0.07688427933343607,-0.06161462206437134,0.5038434364273439,4.855811794500471,0.14120203538067116,0.671,0.9,0.13293808291420442,0.11244771084159697,0.014942965708202634,0.6646286301297333,4.981915185274069,0.16100241057131992,0.859,1.442,0.13477074075882592,0.11603557490585882,-0.045134994140471646,0.6803123388817189,5.003538502204888,0.16368957799218295,0.886,1.44,0.12221260803750171,0.08535080913168094,-0.010569219318588025,1.058943453993471,4.950279491395809,0.1428531795575877,0.623,0.97,0.12367366570633125,0.08462186294296234,0.011037781861349792,1.058814149708875,4.94092961392378,0.1441285460788882,0.569,0.957
2003-11-18 02:22:30,0.12924420137702097,0.10029731291120686,-0.01703083422891587,1.1024903673630857,4.904433746917373,0.15411914442804434,0.881,1.3599999999999999,0.12602109478001783,0.0894923185628611,0.0603694269811056,0.9625922138244003,4.869804186705751,0.14773407296973295,0.735,1.233,0.12691278871038542,0.09417590362112184,-0.09564364676888888,0.29708371757989704,5.057542142381485,0.1510126756741575,0.615,0.9470000000000001,0.12194584696518332,0.0768447736451751,-0.03397016045974151,0.24452906246458062,4.857206264261477,0.14055911405585622,0.442,0.674,0.13185863567557005,0.11146664503875751,-0.009513611104095314,0.6995003421867754,4.954239087581065,0.15952589601561543,1.045,1.516,0.13400859416963673,0.1162472506148295,-0.034866559796475585,0.4910404527917511,5.144710270977466,0.1630627840932085,0.703,1.177,0.1228041408271877,0.08288243067577589,-0.00446236031150552,1.0883914836322153,4.920816172058524,0.14276435314986488,0.569,0.972,0.12130499536110123,0.08416166464478658,0.009321416600072572,0.8780253895206527,4.849022781077546,0.14174559434523873,0.566,1.0619999999999998
2003-11-18 02:32:30,0.12849030714390342,0.0989955764422576,-0.00660458926645813,1.1302917942871882,5.007460137289801,0.15309282225878368,0.732,1.152,0.1266194150104978,0.08999558127943391,0.08059554353376398,0.948248587582722,4.983306703519837,0.14866301909600976,0.52,1.018,0.12661926851897,0.09321862730868301,-0.045589032172016444,0.25183982573891894,5.0501696050276434,0.1501155903409154,0.688,0.976,0.12117588749450504,0.07632036726155096,-0.08295215632571144,0.4892850619853579,4.848370301021561,0.13976416049060794,0.593,0.7979999999999999,0.1318625421163146,0.11191745235850341,0.010781906497850635,0.666643924937024,5.06308612636283,0.15988569440434602,0.757,1.3010000000000002,0.1335480736364091,0.11532854742421708,0.009624931596343637,0.4238045810268196,5.197554330228555,0.1621724018875627,0.686,1.1280000000000001,0.11687938864202276,0.0829894953988934,-0.04424995391877302,1.2055660275032571,4.919869473654891,0.13730754257544564,0.662,1.0310000000000001,0.12229557107280668,0.08451678993937259,0.05296022301850045,0.7617402136869869,4.945700662189319,0.1425876605100627,0.52,0.8500000000000001
2003-11-18 02:42:30,0.13040622100688437,0.09946423071497308,-0.04395489813708372,1.161394831748996,4.9960970320169915,0.15526390680353333,0.725,1.16,0.12670042482543045,0.090382551274991,0.10874620359972713,1.1109667457749866,4.899010194665235,0.1485951180452776,0.615,1.1909999999999998,0.12700893598320262,0.09384125461849975,-0.028152157285981243,0.232181838191321,5.054543156515676,0.15072926813033688,0.574,0.984,0.12251774989013141,0.07665898577861084,-0.0012749948631692238,0.4668547009912727,4.852532816952361,0.1407653892797621,0.471,0.749,0.1323712583622245,0.11097361705463052,-0.014318652437537193,0.596582087383962,4.978508763275667,0.16007589497777971,0.859,1.4769999999999999,0.1335230235851366,0.11441181796628908,-0.032912203720642214,0.56274137362966,5.159686770598109,0.16212035023208227,0.737,1.152,0.12284393769226855,0.08520629956752371,0.009492428835711357,1.4595825772747744,4.882602940697992,0.14326594692875227,0.623,1.097,0.12182753064114414,0.08459460579144419,0.0012681415466047133,1.0922920822611561,4.942810187162963,0.14227607071074705,0.576,0.942
2003-11-18 02:52:30,0.12818106352849137,0.09847179130497047,-0.03524770955831907,1.004826095607275,4.9676300097301604,0.15263228903171597,0.715,1.1909999999999998,0.12521695395282975,0.08990955261820033,0.10732570998052957,1.0942400148260751,4.909737430620489,0.14721714551634654,0.652,1.155,0.12613765320572295,0.09295524750466055,-0.09691039829024445,0.4109773173285145,4.973162702063958,0.14970421298128167,0.789,1.119,0.12082294057326981,0.07588937361942512,-0.041751192057143484,0.28511302349250656,4.845730763116909,0.13926181868433543,0.476,0.713,0.13124561746178992,0.10973685025240554,-0.007701854435276024,0.5856073830104638,5.051152742623548,0.15879894793273716,0.759,1.262,0.13452619756824122,0.11650701344968377,-0.009981669491570354,0.4344449391288592,5.186428953425612,0.16362675641774416,0.676,1.089,0.12169544411348186,0.08435210498620827,0.019779395260042607,0.9946293842626468,4.941423999540555,0.14204184312896193,0.564,0.859,0.12145871380438458,0.08320829049464865,0.017110618854806674,0.7480130334839541,4.930697261704726,0.14157254824065402,0.598,0.964
2003-11-18 03:02:30,0.12819615215586694,0.09781958574018378,-0.06665621805013425,1.050828135176396,5.084262951239758,0.15274812118265257,0.83,1.218,0.1259934078812438,0.0895933839144211,0.13440320951415907,1.4525585555514655,4.891025522646305,0.14780754749748587,0.659,1.272,0.1270860881879004,0.09324059934754042,-0.05358330860506776,0.17679481923312323,5.04849618554744,0.15059760215648188,0.598,0.8959999999999999,0.12176033986034451,0.0764025661811383,-0.013830638370930461,0.262115951661011,4.852629480495964,0.14026899718702668,0.503,0.715,0.13367557009619654,0.11387189600880519,0.01722695247582067,0.6947056972501793,5.0522761411870025,0.16182914177156058,0.776,1.3330000000000002,0.13442077249865764,0.11649290011844537,-0.01630054383688185,0.43703937784739644,5.1961623498146245,0.16354180361415718,0.73,1.13,0.12055114995849364,0.08526429968083835,0.010805484909011117,1.0014700800848524,4.950769970089098,0.1412135071523808,0.586,0.955,0.12080399433565973,0.08426908555999497,0.05328147928946894,0.8947062345515184,4.941779273851206,0.14135664922593766,0.564,1.003
2003-11-18 03:12:30,0.13083163240392626,0.09965927603581815,-0.04871824013016259,0.9478703035471923,4.9849044619764555,0.1559390687535638,0.657,1.1600000000000001,0.12713936227354855,0.0895153232651275,0.10063212560344849,1.2688926746742655,4.885817281184416,0.14891443125935358,0.591,1.174,0.12776219541969747,0.09291868333738583,-0.06258391670047611,0.26432259428108384,5.045172322093401,0.1512477117386154,0.642,0.92,0.12302236437325983,0.07588810936656977,-0.08049262836727729,0.3629107886415124,4.841779840825216,0.1415552286492702,0.481,0.774,0.13357244006055044,0.11334815514336324,0.019208432876667174,1.3969722271877827,4.819530600954998,0.16193970299353722,0.901,1.741,0.1350377948141999,0.11641799583801572,-0.03841468581904864,0.6399902481196991,4.9851262619757675,0.16441481683154258,0.803,1.528,0.12422266712241711,0.08446572458301813,0.00034547538909792525,0.9839171490573642,4.941338920391615,0.14458049963616368,0.549,0.923,0.12186185848918366,0.08439292201134425,0.06617175430126361,0.9341895895257468,4.940890423536734,0.1422826946728908,0.525,0.911
2003-11-18 03:22:30,0.12895014405000207,0.09766535781900804,-0.0011109819410804133,0.8864184613523087,5.022321702100779,0.15306617959148633,0.662,1.048,0.1256183895698024,0.0878229478117563,0.043316681257257836,0.8547191152885589,4.862015237626598,0.14715785370786588,0.703,1.164,0.1261728111724204,0.09256896830725561,-0.028887931274354187,0.17028469322345385,5.043163272395055,0.14936739677616553,0.61,0.94,0.12106958347575439,0.07548702086913354,-0.04663534381346004,0.42329339739659444,4.83739567113544,0.13932511184760354,0.549,0.778,0.13198862249133275,0.11166476722105162,-0.10068143083665504,1.4378983049790803,4.845397781343433,0.1599390187577059,1.216,1.675,0.1337145856731296,0.1147545012725639,-0.01883217467573105,0.6255502016194416,5.065024989264012,0.1623474015588479,0.757,1.314,0.12154870843302892,0.084008942546969,0.06382400836717626,0.8112267687316259,4.938358165171057,0.1417538741893767,0.52,0.879,0.12131520093754435,0.08370935697243677,0.05079585647773289,0.8507136901835302,4.865382950419216,0.1415204694163754,0.562,1.082
2003-11-18 03:32:30,0.12849421358464763,0.09785955924922614,-0.0516823464729714,1.0463389009851611,5.009724067357764,0.1530100881144707,0.671,1.115,0.12478392499633786,0.08814354324886768,0.03983530476915606,0.8779181157107674,4.986380800055439,0.1463933367119017,0.525,0.928,0.1266121392646123,0.09323892927806823,-0.07896403175285993,0.34040980640088936,4.9591047719900265,0.15024150976155823,0.798,1.125,0.12154450900922789,0.07565491092985643,-0.03842707020120826,0.399866407713553,4.841465425489891,0.13983887228054076,0.586,0.877,0.13102885883099724,0.10979425762062274,0.02091783494163921,0.49877780706067165,4.617642616942289,0.1581896051246437,0.691,1.221,0.13240529322720815,0.11411900708428743,-0.014452963214739978,0.4352702534173196,5.17374566401399,0.16089012252147988,0.71,1.159,0.12236759607402692,0.08477294517115197,0.09119967784817805,1.268653619861769,4.941100307460127,0.14264014048719575,0.564,0.994,0.12241569412568935,0.08378875907352111,0.011150057153459963,0.7077185738142173,4.936486374360723,0.14263051699458804,0.53,0.796
2003-11-18 03:42:30,0.13000502954245852,0.09867352361494361,-0.06267158471108014,1.273411191538886,4.925734805172854,0.15476309873265168,0.894,1.346,0.1263254065139896,0.08911564832632234,0.018440093690336376,0.9883295772871108,4.872175650112411,0.148276109270178,0.703,1.172,0.12666785487572643,0.09302582487954382,-0.06164515438705082,0.2023095628543703,5.046535086026742,0.15032901543444085,0.674,0.9380000000000001,0.12219078079984307,0.07623603144590989,-0.058519835809589395,0.33296660748175944,4.84863454541156,0.1407321464269671,0.522,0.734,0.13255842570438103,0.11175478860472769,-0.03929306605086716,0.62121042575362,5.068142207709039,0.16045234412160475,0.811,1.231,0.13505493432296575,0.11616799995126458,-0.015137978057334618,0.4308483240313383,5.164675411410611,0.16396263980945125,0.657,1.15,0.12368279701157188,0.08404573914354042,0.00460863696985736,1.1099989704770894,4.935422643571322,0.14402012659722704,0.559,0.908,0.1268687924215048,0.08416322243893246,0.014809934547325402,0.8323880582483563,4.941954808786578,0.1470046688865595,0.554,0.913
2003-11-18 03:52:30,0.12878729430147984,0.10013216866040377,-0.05319087331494946,0.9271840697000795,5.113158442368615,0.15391131744411987,0.818,1.2229999999999999,0.12626495434347368,0.08992454197864348,0.061876507854391284,0.94240597061594,4.893054224839285,0.14816799938844935,0.591,1.131,0.1256892426388014,0.09381296032299791,-0.027537748249915714,0.18788278868418162,5.0545411780231975,0.14952098000969535,0.664,0.9890000000000001,0.12066311831632279,0.0762210073053506,0.0036493733488941007,0.4262658880553749,4.84709770828386,0.13912806225180696,0.488,0.769,0.13199697250842332,0.11217909815759618,0.013546878292077636,1.022916397659801,4.939543504355957,0.16023751811005077,0.847,1.535,0.1329048781678799,0.11585083022676951,0.014675691432136243,0.5690085008611927,5.123805079328158,0.16195775595084186,0.713,1.177,0.12177010596220457,0.08450718614746085,-0.018677636294026863,1.4398249205633653,4.9040766111484615,0.14224846505958233,0.662,1.05,0.12070687045265896,0.0836263084580787,0.0034107752898157127,0.8600842169037795,4.934871334081921,0.1409243850747857,0.544,0.915
2003-11-18 04:02:30,0.12880609404756,0.09938192124327268,-0.04065524258611759,1.3634074603338342,4.955423285896597,0.15374503700329545,0.837,1.2469999999999999,0.12515703891791571,0.08907191612042416,0.04614633457202571,1.2126397025140272,4.852668838556458,0.1470715903501405,0.669,1.199,0.12609849113726174,0.0934829719512349,-0.0908850786983037,0.3758735804224007,4.985682867433936,0.14995775028797034,0.75,1.082,0.12183607598027221,0.0759754441528295,0.0012172474109981128,0.40945751087957083,4.844015828697177,0.14006902112961664,0.483,0.766,0.13146144831290474,0.11132345068348336,-0.03658360668494795,0.6770665659445707,5.020310062590095,0.1593445929478742,0.92,1.369,0.1331664632062118,0.11404225831766264,0.01626675925937659,0.4860625165308927,5.116576976244343,0.1616087309009425,0.732,1.259,0.1221800869183054,0.08417429487041815,0.033854305435552935,0.9916015849352884,4.937502735823,0.14231109299630929,0.525,0.867,0.12176859221641687,0.08450033368375111,0.02917977949104481,1.0878845742626617,4.94115115024701,0.14217122394085818,0.547,0.9470000000000001
2003-11-18 04:12:30,0.12923629083451366,0.09967867950280557,-0.050870220676780355,1.2933785026341211,4.891283960599606,0.15429700989982456,0.874,1.3719999999999999,0.12571316958835918,0.08904383426926642,0.06564834353608165,1.1649937761864657,4.879218797246956,0.14746151790436482,0.618,1.1720000000000002,0.12667014990966377,0.09402531814790879,-0.08783277685249254,0.1861407504436663,5.0575900856640175,0.15077550980886437,0.662,0.9430000000000001,0.12160291029835439,0.0772119932656941,-0.06509105880731439,0.5680978532329086,4.857405007955712,0.14050279534507584,0.615,1.0030000000000001,0.13350964402558702,0.11328646287123777,0.06562620833011466,0.8836728058808281,4.9854010350840054,0.1616309167506959,0.803,1.46,0.13446989599101494,0.11644007697333544,-0.02691453256760271,0.5339559948247405,5.051215957678805,0.16347977683330875,0.884,1.299,0.12297426632159685,0.08473646276565902,0.031735173671769326,1.4423607429114313,4.935472958956771,0.14314830177337284,0.647,1.038,0.12357536989110736,0.08422578483890059,0.03319597064699043,1.130235383247642,4.935114844519807,0.14380741661978763,0.569,0.9789999999999999
2003-11-18 04:22:30,0.12806982762830238,0.0982482829363062,-0.011413983190401225,1.3417201693484793,4.897141513974758,0.15251949097317094,0.852,1.313,0.12507749401826201,0.08951298813586978,0.05682497028116048,1.088841693904516,4.962686056590207,0.14706555761374587,0.564,1.096,0.1266279603496271,0.09392314925095523,-0.05057586488386289,0.2517054098619531,5.056374533325363,0.15033984452239574,0.635,0.911,0.1214128619561499,0.0762339504693599,-0.01598129931868673,0.45730632640824265,4.8479215884147635,0.13979684009941826,0.503,0.8200000000000001,0.13368401777430547,0.11490719247599092,-0.004846565133110649,0.8314112294275326,5.057208286244409,0.16222252529254574,0.823,1.411,0.133601982518677,0.11469960840773133,-0.030949463033632774,0.6823418321178494,5.144387061532184,0.16235131703823658,0.723,1.165,0.12117539918941321,0.08246118770943266,-0.02181586333650225,1.0935394231634636,4.916973324043382,0.1412391629383188,0.532,0.937,0.12080653352214367,0.08424195925706868,0.00961066121368929,0.9349611151756347,4.940175323595584,0.14110885486507943,0.615,0.954
2003-11-18 04:32:30,0.1285493920601589,0.09844981910734275,0.009167976821120893,0.9642697721408529,4.962473240419037,0.15302614730136263,0.674,1.177,0.12545485619414973,0.08872987191047225,0.04037776570945498,0.7614295188503544,4.994513112501532,0.14722765143391184,0.564,0.967,0.12615093510425274,0.09285669246109682,-0.019241587014494636,0.22770970235517574,5.045659808280412,0.14933719948609303,0.537,0.8300000000000001,0.12205049074661817,0.07620271964838604,0.01971022944159437,0.46112439376726844,4.846737683959278,0.1401807414220583,0.542,0.845,0.13168504321500119,0.10975899881211482,0.016201994112665253,0.634911951774872,5.002652040818699,0.15883603058974535,0.784,1.407,0.13462024512915702,0.11703157290232909,-0.01352153511459188,0.33362635348412795,5.216962934363349,0.16349558223517976,0.64,1.075,0.12178822208115493,0.08250330907591201,0.018052010848888418,1.157062654937255,4.914890598448241,0.14147264834586118,0.498,0.864,0.1225759558572186,0.08347350697152457,-0.0025224475230888775,0.9412873028111801,4.929088932785599,0.14256112256048747,0.571,0.964
2003-11-18 04:42:30,0.12902807754284856,0.09980103561770282,-0.07541054237638188,1.1321824819871282,4.958081647967301,0.15423679019792622,0.808,1.235,0.1263011377508663,0.08992626653806816,0.08405125971981897,1.0514489485848766,4.900528275633932,0.14833943727744703,0.603,1.145,0.12766096977391475,0.09463858237001614,-0.047061719652791,0.2800058725679553,5.06299038605006,0.15155635205440732,0.593,0.9319999999999999,0.12175794716538761,0.07702382396622583,-0.07219715908159227,0.6457881216078403,4.854744238797707,0.14045521498115027,0.583,0.864,0.13204736559402275,0.11158117736065588,0.0005649152346532034,0.6828625927497889,5.011186738289424,0.15986147379908364,0.798,1.421,0.13436710776893399,0.11616723343093427,-0.017730187030004525,0.41171325154180405,5.195580284648399,0.16355555344723344,0.64,1.106,0.12329215293715401,0.08492978714323737,0.0982568155456404,1.2381831956258664,4.942977127080165,0.14341764851428318,0.574,0.9909999999999999,0.11553493822940507,0.08494127539851294,0.017118701689609224,1.0659323385610162,4.946557929367494,0.1364258430248867,0.576,1.001
2003-11-18 04:52:30,0.12772400996142394,0.09853701172817615,-0.030686261930596096,0.9308538610864936,4.920795984793084,0.1524704427100231,0.801,1.245,0.12459099565408502,0.0895761857561633,0.01733236089989922,0.7189527454096236,5.003659145227944,0.1466372972612806,0.601,0.972,0.12512173445969013,0.09003933260558414,-0.0613860049923979,0.23153170502397513,5.013015135259246,0.14785270899052777,0.586,0.864,0.12082718882757841,0.07464344247979142,0.006070848676578897,0.39478485172515754,4.827129245676121,0.13871221703316397,0.476,0.752,0.13110322769666546,0.10920989285445627,-0.005362620230470183,0.8291421227284559,4.9456921123896755,0.15818900982753611,0.947,1.499,0.1338178133697933,0.11553533484021658,0.02810898884708877,0.6094017508480234,4.974906966845365,0.1622883751981313,0.781,1.225,0.11977874896234977,0.07972252924848208,0.033276936164976297,0.8611982300942578,4.88662984683985,0.1387811400875008,0.493,0.8200000000000001,0.11853777039894414,0.08421226244875932,0.04247694113991697,0.7622502342642674,4.941816430938459,0.13904193486624877,0.557,0.8840000000000001
2003-11-18 05:02:30,0.12875140387714246,0.09977167351166971,-0.006216474822509736,1.6101381871052216,4.882832092887035,0.15362976563131892,0.796,1.3210000000000002,0.12479227501342813,0.08923078010136416,0.04927052574430422,1.0067402809361714,4.931447189708014,0.14658543268897858,0.664,1.123,0.12583104643781437,0.09206357037464422,-0.053582566672935594,0.3124577272851088,5.035619251688544,0.1490774219597683,0.671,0.9440000000000001,0.12142087015967581,0.07491818298732916,-0.018275746658656174,0.5891408376425269,4.8286252960762575,0.1392698265039564,0.569,0.8109999999999999,0.1314181844816641,0.11041903406391812,0.06542965618915274,0.8559727676265356,4.850863408437383,0.1586925514786976,0.84,1.651,0.13419141559646391,0.11546802439110211,-0.02243401882019829,0.5642309734156714,5.074968388522424,0.1629478189446346,0.781,1.338,0.12015879681625084,0.07939692868172926,0.011005285857824868,0.7929768788957343,4.882009810456471,0.13919435656609294,0.508,0.8400000000000001,0.12181883881048781,0.08247731873092032,0.09716815761617655,0.7934893436187545,4.919645480099817,0.1414187368898226,0.491,0.889
2003-11-18 05:12:30,0.12919102495239,0.09971092742874418,-0.06214466281569643,1.1311938348835642,4.869767154306528,0.15437267330013169,0.754,1.455,0.1262715464622297,0.09122679248583399,0.05759047486797619,1.1005571313977103,4.8586211408647815,0.14887039399659557,0.703,1.25,0.12682289174276132,0.0922434256691401,-0.050559358360851445,0.1935210283245441,5.038856710103271,0.15025465987970943,0.664,0.9450000000000001,0.12278241125054912,0.07631391313420498,-0.09173516877043625,0.60556477739935,4.846554005417933,0.1412999819416955,0.627,0.869,0.13321275452903003,0.1122117090912103,-0.012681152049050666,0.7161880930496474,5.119236290324468,0.16120516078120228,0.669,1.187,0.1344870354997803,0.11601800779331425,-0.007822244862966649,0.5098115016014577,5.087039356531291,0.16333132173648898,0.811,1.243,0.12206479808584372,0.08335088650749278,0.025346011540383503,1.0704224911303233,4.927160415590785,0.14210696747380064,0.559,0.935,0.11658386639972514,0.08568430386515241,0.008155001016342745,0.8275689889888627,4.958485356291176,0.137574692389742,0.574,0.8859999999999999
2003-11-18 05:22:30,0.12798535084720902,0.09721790968677164,-0.02724707992957706,0.8372682112901226,5.010024761439377,0.15234566973198874,0.676,1.103,0.12511773035792634,0.08946893329530477,0.08106324243430897,0.8691908900247167,4.91606905349301,0.14698582003237715,0.566,1.1179999999999999,0.12555715611113769,0.09218549008984422,0.0003630147069796975,0.05074564998366382,5.040430191814929,0.14860270013833113,0.515,0.808,0.12054382538209768,0.07481845385284605,0.020263795318486787,0.3734648936097287,4.827858367013638,0.13849126897957653,0.491,0.708,0.1324209189901854,0.11376211543624315,0.02184409736062455,1.0732943247670064,4.96037343994697,0.1607875069576973,0.847,1.528,0.13295522242297098,0.11525902667599362,0.0007229730268397638,0.626809993532969,5.073666660216384,0.16158155088924242,0.85,1.319,0.1202017676644361,0.07877780004221899,0.03149025818532919,0.8455802986943848,4.8748054169772965,0.13893931519656486,0.53,0.845,0.1199084427950578,0.08351961256138446,0.04806220627917375,1.1223278828165095,4.8983500806140965,0.14022569493427647,0.559,1.042
2003-11-18 05:32:30,0.12850231944919077,0.09907324420456019,-0.005395211667303198,0.9543824852803042,5.028564633739193,0.15313791562577553,0.718,1.123,0.12540465843058585,0.08837375027234005,0.06527927740455346,0.5449370812838077,4.994073466361896,0.1467990052646035,0.53,0.847,0.12600869183065574,0.09225063718886686,-0.04279281765802448,0.21226824084380747,5.0384225300132455,0.1492660177661632,0.571,0.7999999999999999,0.12173289711411563,0.07432866995808021,-0.013653182819665686,0.35794001545284937,4.823372718931594,0.1394440952356137,0.488,0.72,0.13107934957761627,0.1094170366829263,0.02610179519298111,0.6166219909958235,5.014520602177045,0.158579359478465,0.686,1.335,0.13350539577127718,0.11391817443985995,0.037153342746203195,0.4573527858274318,5.100046814505867,0.16172331808639012,0.747,1.2349999999999999,0.12072137311392149,0.08173863364770283,0.050452939545101785,1.0913280309408377,4.908065108024575,0.14038158307500267,0.574,0.95,0.12218008691830601,0.08298641605509258,-0.020202769087443506,0.7499743264813477,4.926558820243959,0.1422294809634747,0.535,0.794
2003-11-18 05:42:30,0.12851750573758486,0.09868862868922447,-0.06638854259995473,0.8490934088167967,4.987990901120142,0.1535499692169799,0.688,1.154,0.12655906050100063,0.09062502844460078,0.08901976359658544,0.9704573046001985,4.8537654498007,0.14866285223600115,0.688,1.2639999999999998,0.12636691244689574,0.09319570002724173,-0.05396372368116966,0.29322573901927385,5.016801775034425,0.15001470702841288,0.591,1.05,0.12207461301821285,0.07757667318843962,-0.03985248114689846,0.4280392451180117,4.865377218593309,0.1409522039730961,0.593,0.8029999999999999,0.13329366668294368,0.11370818809728822,0.04667882993860475,0.7739053230279755,5.026000805546117,0.16158096083584234,0.718,1.4089999999999998,0.1339297328971141,0.1155528015696339,-0.031923862547020364,0.6761990722423867,5.143719839488776,0.16278820521108847,0.762,1.206,0.12192973289711291,0.08197475772146105,0.0004401757096537662,0.882515975769532,4.9146014738173385,0.1416658746144424,0.544,0.8300000000000001,0.09201464915278985,0.0844013088362318,0.02835603475480383,0.9830625742640624,4.942106636759444,0.11322999466131109,0.496,0.96
2003-11-18 05:52:30,0.1285915327896867,0.09863778172847187,-0.05596480016405487,1.1332745426005064,4.983715812125318,0.15330097751328475,0.82,1.184,0.1258316812344349,0.08881385262918837,0.07763316640491678,1.0329981140648496,4.883603472161804,0.14743776244111367,0.645,1.165,0.12602104594951016,0.0927751179613516,-0.0685355530785274,0.15151952145827563,5.043587029766394,0.14972646951889798,0.566,0.861,0.12068885199472604,0.07483605089097985,-0.025283610363293067,0.28837172497456187,4.8309319465427745,0.13868071175009966,0.527,0.6930000000000001,0.13089999511694894,0.10975932576283061,0.01568966687336815,0.6508903099474921,5.041493201725574,0.15802214756498797,0.786,1.274,0.1331418037990136,0.11477959451733628,-0.003633495914417065,0.486254303954202,5.160098946784634,0.1619443889324192,0.701,1.17,0.12055486107720002,0.08017786499700935,0.0019451614821295342,0.9958281817805505,4.889812853895169,0.13989792254308736,0.632,0.991,0.12117412959617035,0.083619887389128,0.013082856245056647,0.7973321251278098,4.935323682671727,0.1414301142634319,0.574,0.94
2003-11-18 06:02:30,0.13025455344499196,0.10122361587725684,-0.05289204373954661,1.0832002268316399,5.037086488408375,0.15571694177374829,0.728,1.121,0.1269647443722828,0.0899002607111913,0.04039526214780096,0.9204002905363655,4.912984922060688,0.1489714776308437,0.613,1.113,0.12598471605058809,0.0936636324727696,-0.05383891446206788,0.18443739359479405,5.053240409660107,0.14984810855490405,0.605,0.915,0.12136935397236145,0.0750397782162975,0.014580595408515373,0.35885192413934197,4.833611576804199,0.13927022813630674,0.547,0.789,0.13212930318863236,0.11184202721137912,0.0272086230310175,0.8097927885950353,5.004180405335805,0.15975614535231797,0.85,1.399,0.13387152693002644,0.11638671879641388,-0.009321496782756795,0.3752715375369373,5.189200056556684,0.1627575889636847,0.718,1.214,0.1207350944870347,0.08051164897183806,0.04165445360498454,0.9025951283571416,4.895650724675333,0.14004987880448883,0.518,0.833,0.12173148102934744,0.08449761495686196,0.02285660390135012,0.8815536123988519,4.853616347347806,0.1421402354216049,0.627,1.123
